"date","discharge","hydroperiod"
1991-01-02,5.46576,"winter"
1991-01-03,5.46576,"winter"
1991-01-04,5.664,"winter"
1991-01-05,30.5856,"winter"
1991-01-06,37.6656,"winter"
1991-01-07,27.78192,"winter"
1991-01-08,20.22048,"winter"
1991-01-09,15.7176,"winter"
1991-01-10,13.0272,"winter"
1991-01-11,11.07312,"winter"
1991-01-12,9.912,"winter"
1991-01-13,8.97744,"winter"
1991-01-14,7.73136,"winter"
1991-01-15,7.33488,"winter"
1991-01-16,7.08,"winter"
1991-01-17,6.96672,"winter"
1991-01-18,6.76848,"winter"
1991-01-19,6.59856,"winter"
1991-01-20,6.5136,"winter"
1991-01-21,6.40032,"winter"
1991-01-22,6.34368,"winter"
1991-01-23,6.31536,"winter"
1991-01-24,6.20208,"winter"
1991-01-25,6.17376,"winter"
1991-01-26,6.0888,"winter"
1991-01-27,6.06048,"winter"
1991-01-28,6.03216,"winter"
1991-01-29,6.00384,"winter"
1991-01-30,5.89056,"winter"
1991-01-31,5.89056,"winter"
1991-02-01,5.86224,"winter"
1991-02-02,5.89056,"winter"
1991-02-03,5.89056,"winter"
1991-02-04,5.86224,"winter"
1991-02-05,5.8056,"winter"
1991-02-06,5.55072,"winter"
1991-02-07,5.664,"winter"
1991-02-08,5.63568,"winter"
1991-02-09,5.63568,"winter"
1991-02-10,5.57904,"winter"
1991-02-11,5.5224,"winter"
1991-02-12,5.60736,"winter"
1991-02-13,5.43744,"winter"
1991-02-14,5.35248,"winter"
1991-02-15,5.18256,"winter"
1991-02-16,5.21088,"winter"
1991-02-17,4.89936,"winter"
1991-02-18,4.70112,"winter"
1991-02-19,4.55952,"winter"
1991-02-20,4.36128,"winter"
1991-02-21,4.19136,"winter"
1991-02-22,3.87984,"winter"
1991-02-23,3.85152,"winter"
1991-02-24,4.07808,"winter"
1991-02-25,4.58784,"winter"
1991-02-26,4.27632,"winter"
1991-02-27,4.19136,"winter"
1991-02-28,5.0976,"winter"
1991-03-01,113.8464,"winter"
1991-03-02,255.1632,"winter"
1991-03-03,147.8304,"winter"
1991-03-04,86.6592,"winter"
1991-03-05,117.2448,"winter"
1991-03-06,174.168,"winter"
1991-03-07,96.8544,"winter"
1991-03-08,47.2944,"winter"
1991-03-09,30.5856,"winter"
1991-03-10,29.1696,"winter"
1991-03-11,27.49872,"winter"
1991-03-12,22.45776,"winter"
1991-03-13,16.79376,"winter"
1991-03-14,14.49984,"winter"
1991-03-15,13.19712,"winter"
1991-03-16,11.86608,"winter"
1991-03-17,10.70496,"winter"
1991-03-18,9.68544,"winter"
1991-03-19,20.13552,"spring"
1991-03-20,21.35328,"spring"
1991-03-21,22.42944,"spring"
1991-03-22,19.76736,"spring"
1991-03-23,20.07888,"spring"
1991-03-24,35.1168,"spring"
1991-03-25,56.3568,"spring"
1991-03-26,58.056,"spring"
1991-03-27,42.1968,"spring"
1991-03-28,27.95184,"spring"
1991-03-29,47.5776,"spring"
1991-03-30,74.1984,"spring"
1991-03-31,79.296,"spring"
1991-04-01,107.616,"spring"
1991-04-02,132.8208,"spring"
1991-04-03,124.8912,"spring"
1991-04-04,119.2272,"spring"
1991-04-05,108.7488,"spring"
1991-04-06,94.0224,"spring"
1991-04-07,96.0048,"spring"
1991-04-08,78.7296,"spring"
1991-04-09,49.2768,"spring"
1991-04-10,33.4176,"spring"
1991-04-11,26.79072,"spring"
1991-04-12,20.58864,"spring"
1991-04-13,15.20784,"spring"
1991-04-14,12.34752,"spring"
1991-04-15,10.30848,"spring"
1991-04-16,8.75088,"spring"
1991-04-17,8.15616,"spring"
1991-04-18,7.39152,"spring"
1991-04-19,6.62688,"spring"
1991-04-20,6.20208,"spring"
1991-04-21,6.14544,"spring"
1991-04-22,5.60736,"spring"
1991-04-23,5.29584,"spring"
1991-04-24,5.01264,"spring"
1991-04-25,4.58784,"spring"
1991-04-26,4.72944,"spring"
1991-04-27,4.58784,"spring"
1991-04-28,4.5312,"spring"
1991-04-29,4.55952,"spring"
1991-04-30,4.19136,"spring"
1991-05-01,3.99312,"spring"
1991-05-02,3.70992,"spring"
1991-05-03,3.20016,"spring"
1991-05-04,3.1152,"spring"
1991-05-05,2.9736,"spring"
1991-05-06,2.88864,"spring"
1991-05-07,2.6904,"spring"
1991-05-08,2.37888,"spring"
1991-05-09,2.63376,"spring"
1991-05-10,2.60544,"spring"
1991-05-11,2.43552,"spring"
1991-05-12,2.74704,"spring"
1991-05-13,2.77536,"spring"
1991-05-14,2.5488,"spring"
1991-05-15,2.124,"spring"
1991-05-16,2.09568,"spring"
1991-05-17,2.124,"spring"
1991-05-18,1.95408,"spring"
1991-05-19,2.03904,"spring"
1991-05-20,2.09568,"spring"
1991-05-21,2.2656,"spring"
1991-05-22,2.23728,"spring"
1991-05-23,2.32224,"spring"
1991-05-24,2.35056,"spring"
1991-05-25,2.52048,"spring"
1991-05-26,2.5488,"spring"
1991-05-27,2.32224,"spring"
1991-05-28,2.18064,"spring"
1991-05-29,2.20896,"spring"
1991-05-30,2.29392,"spring"
1991-05-31,2.37888,"spring"
1991-06-01,2.88864,"summer"
1991-06-02,3.65328,"summer"
1991-06-03,3.99312,"summer"
1991-06-04,3.85152,"summer"
1991-06-05,3.3984,"summer"
1991-06-06,3.14352,"summer"
1991-06-07,3.05856,"summer"
1991-06-08,2.9736,"summer"
1991-06-09,2.832,"summer"
1991-06-10,2.60544,"summer"
1991-06-11,2.66208,"summer"
1991-06-12,2.86032,"summer"
1991-06-13,2.66208,"summer"
1991-06-14,2.37888,"summer"
1991-06-15,2.29392,"summer"
1991-06-16,2.15232,"summer"
1991-06-17,2.35056,"summer"
1991-06-18,2.37888,"summer"
1991-06-19,2.18064,"summer"
1991-06-20,1.89744,"summer"
1991-06-21,1.86912,"summer"
1991-06-22,1.58592,"summer"
1991-06-23,1.86912,"summer"
1991-06-24,2.03904,"summer"
1991-06-25,2.18064,"summer"
1991-06-26,2.09568,"summer"
1991-06-27,1.75584,"summer"
1991-06-28,1.6992,"summer"
1991-06-29,1.75584,"summer"
1991-06-30,1.61424,"summer"
1991-07-01,1.72752,"summer"
1991-07-02,1.58592,"summer"
1991-07-03,1.38768,"summer"
1991-07-04,1.2744,"summer"
1991-07-05,1.44432,"summer"
1991-07-06,1.58592,"summer"
1991-07-07,1.52928,"summer"
1991-07-08,1.67088,"summer"
1991-07-09,3.8232,"summer"
1991-07-10,3.79488,"summer"
1991-07-11,2.80368,"summer"
1991-07-12,2.49216,"summer"
1991-07-13,2.32224,"summer"
1991-07-14,2.2656,"summer"
1991-07-15,2.06736,"summer"
1991-07-16,2.06736,"summer"
1991-07-17,2.15232,"summer"
1991-07-18,1.95408,"summer"
1991-07-19,1.8408,"summer"
1991-07-20,1.92576,"summer"
1991-07-21,2.49216,"summer"
1991-07-22,3.2568,"summer"
1991-07-23,3.37008,"summer"
1991-07-24,2.9736,"summer"
1991-07-25,2.66208,"summer"
1991-07-26,2.23728,"summer"
1991-07-27,1.89744,"summer"
1991-07-28,1.75584,"summer"
1991-07-29,1.72752,"summer"
1991-07-30,1.8408,"summer"
1991-07-31,1.9824,"summer"
1991-08-01,1.67088,"summer"
1991-08-02,2.60544,"summer"
1991-08-03,2.57712,"summer"
1991-08-04,2.37888,"summer"
1991-08-05,2.32224,"summer"
1991-08-06,2.15232,"summer"
1991-08-07,2.124,"summer"
1991-08-08,1.81248,"summer"
1991-08-09,2.94528,"summer"
1991-08-10,1.78416,"summer"
1991-08-11,2.2656,"summer"
1991-08-12,3.08688,"summer"
1991-08-13,3.73824,"summer"
1991-08-14,3.56832,"summer"
1991-08-15,2.9736,"summer"
1991-08-16,2.4072,"summer"
1991-08-17,2.29392,"summer"
1991-08-18,2.46384,"summer"
1991-08-19,2.80368,"summer"
1991-08-20,2.49216,"summer"
1991-08-21,2.09568,"summer"
1991-08-22,2.01072,"summer"
1991-08-23,2.01072,"summer"
1991-08-24,1.89744,"summer"
1991-08-25,1.89744,"summer"
1991-08-26,3.6816,"summer"
1991-08-27,7.24992,"summer"
1991-08-28,5.89056,"summer"
1991-08-29,4.956,"summer"
1991-08-30,4.27632,"summer"
1991-08-31,3.85152,"summer"
1991-09-01,3.76656,"fall"
1991-09-02,4.16304,"fall"
1991-09-03,4.55952,"fall"
1991-09-04,4.44624,"fall"
1991-09-05,3.99312,"fall"
1991-09-06,3.8232,"fall"
1991-09-07,5.2392,"fall"
1991-09-08,4.6728,"fall"
1991-09-09,4.92768,"fall"
1991-09-10,4.248,"fall"
1991-09-11,3.79488,"fall"
1991-09-12,3.59664,"fall"
1991-09-13,2.9736,"fall"
1991-09-14,2.57712,"fall"
1991-09-15,2.63376,"fall"
1991-09-16,2.71872,"fall"
1991-09-17,2.57712,"fall"
1991-09-18,2.43552,"fall"
1991-09-19,2.23728,"fall"
1991-09-20,2.60544,"fall"
1991-09-21,2.80368,"fall"
1991-09-22,3.03024,"fall"
1991-09-23,2.77536,"fall"
1991-09-24,3.48336,"fall"
1991-09-25,3.00192,"fall"
1991-09-26,2.71872,"fall"
1991-09-27,2.5488,"fall"
1991-09-28,2.5488,"fall"
1991-09-29,2.6904,"fall"
1991-09-30,2.71872,"fall"
1991-10-01,2.80368,"fall"
1991-10-02,2.832,"fall"
1991-10-03,2.71872,"fall"
1991-10-04,2.43552,"fall"
1991-10-05,2.46384,"fall"
1991-10-06,2.46384,"fall"
1991-10-07,2.52048,"fall"
1991-10-08,2.57712,"fall"
1991-10-09,2.66208,"fall"
1991-10-10,2.52048,"fall"
1991-10-11,2.46384,"fall"
1991-10-12,2.66208,"fall"
1991-10-13,2.88864,"fall"
1991-10-14,2.86032,"fall"
1991-10-15,2.94528,"fall"
1991-10-16,2.6904,"fall"
1991-10-17,2.52048,"fall"
1991-10-18,2.35056,"fall"
1991-10-19,2.46384,"fall"
1991-10-20,2.4072,"fall"
1991-10-21,2.60544,"fall"
1991-10-22,2.63376,"fall"
1991-10-23,3.05856,"fall"
1991-10-24,3.22848,"fall"
1991-10-25,3.48336,"fall"
1991-10-26,3.56832,"fall"
1991-10-27,3.9648,"fall"
1991-10-28,4.47456,"fall"
1991-10-29,4.70112,"fall"
1991-10-30,4.72944,"fall"
1991-10-31,4.78608,"fall"
1991-11-01,4.75776,"fall"
1991-11-02,4.70112,"fall"
1991-11-03,4.70112,"fall"
1991-11-04,4.61616,"fall"
1991-11-05,4.55952,"fall"
1991-11-06,4.47456,"fall"
1991-11-07,4.33296,"fall"
1991-11-08,4.19136,"fall"
1991-11-09,4.27632,"fall"
1991-11-10,4.44624,"fall"
1991-11-11,4.72944,"fall"
1991-11-12,4.92768,"fall"
1991-11-13,4.98432,"fall"
1991-11-14,5.15424,"fall"
1991-11-15,7.13664,"fall"
1991-11-16,9.0624,"fall"
1991-11-17,7.75968,"fall"
1991-11-18,6.57024,"fall"
1991-11-19,6.00384,"fall"
1991-11-20,5.86224,"fall"
1991-11-21,5.86224,"fall"
1991-11-22,5.74896,"fall"
1991-11-23,5.60736,"fall"
1991-11-24,5.63568,"fall"
1991-11-25,5.63568,"fall"
1991-11-26,5.63568,"fall"
1991-11-27,5.5224,"fall"
1991-11-28,5.5224,"fall"
1991-11-29,5.3808,"fall"
1991-11-30,6.14544,"fall"
1991-12-01,6.68352,"winter"
1991-12-02,6.2304,"winter"
1991-12-03,5.89056,"winter"
1991-12-04,5.8056,"winter"
1991-12-05,5.72064,"winter"
1991-12-06,5.74896,"winter"
1991-12-07,5.72064,"winter"
1991-12-08,5.63568,"winter"
1991-12-09,5.664,"winter"
1991-12-10,5.69232,"winter"
1991-12-11,6.48528,"winter"
1991-12-12,6.82512,"winter"
1991-12-13,8.15616,"winter"
1991-12-14,7.70304,"winter"
1991-12-15,6.7968,"winter"
1991-12-16,6.28704,"winter"
1991-12-17,6.11712,"winter"
1991-12-18,6.25872,"winter"
1991-12-19,6.74016,"winter"
1991-12-20,9.14736,"winter"
1991-12-21,12.99888,"winter"
1991-12-22,11.72448,"winter"
1991-12-23,10.7616,"winter"
1991-12-24,10.53504,"winter"
1991-12-25,8.72256,"winter"
1991-12-26,8.01456,"winter"
1991-12-27,7.33488,"winter"
1991-12-28,6.9384,"winter"
1991-12-29,6.7968,"winter"
1991-12-30,6.85344,"winter"
1991-12-31,6.9384,"winter"
1992-01-01,7.16496,"winter"
1992-01-02,7.05168,"winter"
1992-01-03,6.74016,"winter"
1992-01-04,6.96672,"winter"
1992-01-05,7.47648,"winter"
1992-01-06,30.0192,"winter"
1992-01-07,37.3824,"winter"
1992-01-08,25.2048,"winter"
1992-01-09,18.09648,"winter"
1992-01-10,14.64144,"winter"
1992-01-11,12.12096,"winter"
1992-01-12,11.27136,"winter"
1992-01-13,10.4784,"winter"
1992-01-14,9.65712,"winter"
1992-01-15,8.6376,"winter"
1992-01-16,8.01456,"winter"
1992-01-17,7.58976,"winter"
1992-01-18,7.27824,"winter"
1992-01-19,7.05168,"winter"
1992-01-20,6.9384,"winter"
1992-01-21,6.88176,"winter"
1992-01-22,6.74016,"winter"
1992-01-23,6.62688,"winter"
1992-01-24,6.59856,"winter"
1992-01-25,6.6552,"winter"
1992-01-26,7.05168,"winter"
1992-01-27,7.95792,"winter"
1992-01-28,9.09072,"winter"
1992-01-29,9.37392,"winter"
1992-01-30,9.11904,"winter"
1992-01-31,8.52432,"winter"
1992-02-01,8.04288,"winter"
1992-02-02,8.15616,"winter"
1992-02-03,8.55264,"winter"
1992-02-04,8.97744,"winter"
1992-02-05,9.17568,"winter"
1992-02-06,9.17568,"winter"
1992-02-07,9.7704,"winter"
1992-02-08,10.22352,"winter"
1992-02-09,19.14432,"winter"
1992-02-10,25.99776,"winter"
1992-02-11,52.9584,"winter"
1992-02-12,62.304,"winter"
1992-02-13,80.4288,"winter"
1992-02-14,234.7728,"winter"
1992-02-15,123.4752,"winter"
1992-02-16,66.2688,"winter"
1992-02-17,43.0464,"winter"
1992-02-18,37.6656,"winter"
1992-02-19,28.6032,"winter"
1992-02-20,23.30736,"winter"
1992-02-21,23.02416,"winter"
1992-02-22,28.29168,"winter"
1992-02-23,33.7008,"winter"
1992-02-24,32.568,"winter"
1992-02-25,23.53392,"winter"
1992-02-26,19.5408,"winter"
1992-02-27,17.58672,"winter"
1992-02-28,16.87872,"winter"
1992-02-29,16.45392,"winter"
1992-03-01,17.67168,"winter"
1992-03-02,18.8328,"winter"
1992-03-03,24.69504,"winter"
1992-03-04,82.9776,"winter"
1992-03-05,236.472,"winter"
1992-03-06,139.3344,"winter"
1992-03-07,66.2688,"winter"
1992-03-08,46.728,"winter"
1992-03-09,68.5344,"winter"
1992-03-10,98.2704,"winter"
1992-03-11,94.3056,"winter"
1992-03-12,98.8368,"winter"
1992-03-13,100.8192,"winter"
1992-03-14,86.6592,"winter"
1992-03-15,62.304,"winter"
1992-03-16,47.8608,"winter"
1992-03-17,39.9312,"winter"
1992-03-18,31.152,"winter"
1992-03-19,24.61008,"spring"
1992-03-20,20.41872,"spring"
1992-03-21,18.46464,"spring"
1992-03-22,43.3296,"spring"
1992-03-23,68.8176,"spring"
1992-03-24,54.3744,"spring"
1992-03-25,45.0288,"spring"
1992-03-26,35.6832,"spring"
1992-03-27,27.3288,"spring"
1992-03-28,33.7008,"spring"
1992-03-29,62.8704,"spring"
1992-03-30,42.7632,"spring"
1992-03-31,31.7184,"spring"
1992-04-01,37.6656,"spring"
1992-04-02,46.1616,"spring"
1992-04-03,50.1264,"spring"
1992-04-04,33.7008,"spring"
1992-04-05,25.03488,"spring"
1992-04-06,20.64528,"spring"
1992-04-07,17.81328,"spring"
1992-04-08,15.23616,"spring"
1992-04-09,12.94224,"spring"
1992-04-10,11.41296,"spring"
1992-04-11,10.25184,"spring"
1992-04-12,9.14736,"spring"
1992-04-13,8.3544,"spring"
1992-04-14,7.9296,"spring"
1992-04-15,7.10832,"spring"
1992-04-16,6.06048,"spring"
1992-04-17,6.00384,"spring"
1992-04-18,5.77728,"spring"
1992-04-19,5.5224,"spring"
1992-04-20,5.21088,"spring"
1992-04-21,4.92768,"spring"
1992-04-22,4.6728,"spring"
1992-04-23,4.6728,"spring"
1992-04-24,3.87984,"spring"
1992-04-25,3.48336,"spring"
1992-04-26,3.3984,"spring"
1992-04-27,3.31344,"spring"
1992-04-28,3.17184,"spring"
1992-04-29,2.74704,"spring"
1992-04-30,2.57712,"spring"
1992-05-01,2.15232,"spring"
1992-05-02,2.09568,"spring"
1992-05-03,2.5488,"spring"
1992-05-04,2.5488,"spring"
1992-05-05,2.6904,"spring"
1992-05-06,3.37008,"spring"
1992-05-07,4.36128,"spring"
1992-05-08,4.21968,"spring"
1992-05-09,4.16304,"spring"
1992-05-10,4.6728,"spring"
1992-05-11,5.46576,"spring"
1992-05-12,5.12592,"spring"
1992-05-13,4.58784,"spring"
1992-05-14,4.07808,"spring"
1992-05-15,3.51168,"spring"
1992-05-16,2.86032,"spring"
1992-05-17,2.80368,"spring"
1992-05-18,2.94528,"spring"
1992-05-19,2.77536,"spring"
1992-05-20,3.00192,"spring"
1992-05-21,4.19136,"spring"
1992-05-22,4.5312,"spring"
1992-05-23,4.64448,"spring"
1992-05-24,4.6728,"spring"
1992-05-25,5.01264,"spring"
1992-05-26,4.78608,"spring"
1992-05-27,4.84272,"spring"
1992-05-28,8.41104,"spring"
1992-05-29,6.91008,"spring"
1992-05-30,11.07312,"spring"
1992-05-31,15.46272,"spring"
1992-06-01,13.62192,"summer"
1992-06-02,9.71376,"summer"
1992-06-03,7.61808,"summer"
1992-06-04,5.63568,"summer"
1992-06-05,4.75776,"summer"
1992-06-06,4.02144,"summer"
1992-06-07,3.76656,"summer"
1992-06-08,3.54,"summer"
1992-06-09,3.05856,"summer"
1992-06-10,2.94528,"summer"
1992-06-11,2.80368,"summer"
1992-06-12,2.37888,"summer"
1992-06-13,2.35056,"summer"
1992-06-14,2.37888,"summer"
1992-06-15,2.60544,"summer"
1992-06-16,2.5488,"summer"
1992-06-17,2.29392,"summer"
1992-06-18,2.29392,"summer"
1992-06-19,2.09568,"summer"
1992-06-20,2.01072,"summer"
1992-06-21,1.92576,"summer"
1992-06-22,2.09568,"summer"
1992-06-23,2.2656,"summer"
1992-06-24,2.4072,"summer"
1992-06-25,2.63376,"summer"
1992-06-26,2.32224,"summer"
1992-06-27,2.23728,"summer"
1992-06-28,2.124,"summer"
1992-06-29,2.124,"summer"
1992-06-30,2.09568,"summer"
1992-07-01,2.01072,"summer"
1992-07-02,1.9824,"summer"
1992-07-03,1.95408,"summer"
1992-07-04,1.6992,"summer"
1992-07-05,1.72752,"summer"
1992-07-06,1.75584,"summer"
1992-07-07,1.78416,"summer"
1992-07-08,1.6992,"summer"
1992-07-09,1.6992,"summer"
1992-07-10,1.92576,"summer"
1992-07-11,2.4072,"summer"
1992-07-12,6.48528,"summer"
1992-07-13,4.75776,"summer"
1992-07-14,3.6816,"summer"
1992-07-15,3.1152,"summer"
1992-07-16,2.86032,"summer"
1992-07-17,2.43552,"summer"
1992-07-18,2.35056,"summer"
1992-07-19,2.2656,"summer"
1992-07-20,2.23728,"summer"
1992-07-21,2.03904,"summer"
1992-07-22,1.89744,"summer"
1992-07-23,1.8408,"summer"
1992-07-24,2.124,"summer"
1992-07-25,7.41984,"summer"
1992-07-26,9.23232,"summer"
1992-07-27,7.10832,"summer"
1992-07-28,4.58784,"summer"
1992-07-29,3.90816,"summer"
1992-07-30,3.6816,"summer"
1992-07-31,3.31344,"summer"
1992-08-01,3.31344,"summer"
1992-08-02,3.00192,"summer"
1992-08-03,3.73824,"summer"
1992-08-04,7.9296,"summer"
1992-08-05,6.91008,"summer"
1992-08-06,11.07312,"summer"
1992-08-07,11.29968,"summer"
1992-08-08,6.99504,"summer"
1992-08-09,5.8056,"summer"
1992-08-10,5.12592,"summer"
1992-08-11,4.16304,"summer"
1992-08-12,3.76656,"summer"
1992-08-13,3.56832,"summer"
1992-08-14,3.03024,"summer"
1992-08-15,2.60544,"summer"
1992-08-16,2.6904,"summer"
1992-08-17,2.63376,"summer"
1992-08-18,3.05856,"summer"
1992-08-19,3.45504,"summer"
1992-08-20,7.95792,"summer"
1992-08-21,3.99312,"summer"
1992-08-22,33.7008,"summer"
1992-08-23,151.7952,"summer"
1992-08-24,116.6784,"summer"
1992-08-25,49.8432,"summer"
1992-08-26,26.93232,"summer"
1992-08-27,16.65216,"summer"
1992-08-28,12.23424,"summer"
1992-08-29,9.74208,"summer"
1992-08-30,8.32608,"summer"
1992-08-31,8.41104,"summer"
1992-09-01,7.75968,"fall"
1992-09-02,7.10832,"fall"
1992-09-03,6.14544,"fall"
1992-09-04,5.3808,"fall"
1992-09-05,4.1064,"fall"
1992-09-06,3.90816,"fall"
1992-09-07,3.76656,"fall"
1992-09-08,3.48336,"fall"
1992-09-09,3.65328,"fall"
1992-09-10,3.34176,"fall"
1992-09-11,2.86032,"fall"
1992-09-12,2.94528,"fall"
1992-09-13,2.94528,"fall"
1992-09-14,2.80368,"fall"
1992-09-15,3.34176,"fall"
1992-09-16,3.62496,"fall"
1992-09-17,3.9648,"fall"
1992-09-18,3.65328,"fall"
1992-09-19,3.34176,"fall"
1992-09-20,4.61616,"fall"
1992-09-21,4.07808,"fall"
1992-09-22,3.87984,"fall"
1992-09-23,4.04976,"fall"
1992-09-24,4.07808,"fall"
1992-09-25,3.65328,"fall"
1992-09-26,3.42672,"fall"
1992-09-27,3.45504,"fall"
1992-09-28,3.59664,"fall"
1992-09-29,3.3984,"fall"
1992-09-30,3.03024,"fall"
1992-10-01,3.14352,"fall"
1992-10-02,3.28512,"fall"
1992-10-03,3.03024,"fall"
1992-10-04,3.00192,"fall"
1992-10-05,3.14352,"fall"
1992-10-06,3.31344,"fall"
1992-10-07,3.37008,"fall"
1992-10-08,3.31344,"fall"
1992-10-09,3.42672,"fall"
1992-10-10,3.42672,"fall"
1992-10-11,3.48336,"fall"
1992-10-12,3.45504,"fall"
1992-10-13,3.8232,"fall"
1992-10-14,3.85152,"fall"
1992-10-15,3.73824,"fall"
1992-10-16,3.20016,"fall"
1992-10-17,3.2568,"fall"
1992-10-18,3.93648,"fall"
1992-10-19,3.90816,"fall"
1992-10-20,3.99312,"fall"
1992-10-21,3.79488,"fall"
1992-10-22,3.85152,"fall"
1992-10-23,4.07808,"fall"
1992-10-24,4.3896,"fall"
1992-10-25,4.64448,"fall"
1992-10-26,4.84272,"fall"
1992-10-27,5.15424,"fall"
1992-10-28,5.12592,"fall"
1992-10-29,6.42864,"fall"
1992-10-30,7.27824,"fall"
1992-10-31,5.9472,"fall"
1992-11-01,5.5224,"fall"
1992-11-02,5.49408,"fall"
1992-11-03,5.32416,"fall"
1992-11-04,5.26752,"fall"
1992-11-05,5.26752,"fall"
1992-11-06,5.32416,"fall"
1992-11-07,5.2392,"fall"
1992-11-08,5.32416,"fall"
1992-11-09,5.26752,"fall"
1992-11-10,5.26752,"fall"
1992-11-11,5.40912,"fall"
1992-11-12,5.55072,"fall"
1992-11-13,5.55072,"fall"
1992-11-14,5.57904,"fall"
1992-11-15,5.57904,"fall"
1992-11-16,5.5224,"fall"
1992-11-17,5.43744,"fall"
1992-11-18,5.35248,"fall"
1992-11-19,5.18256,"fall"
1992-11-20,5.18256,"fall"
1992-11-21,5.3808,"fall"
1992-11-22,5.63568,"fall"
1992-11-23,5.72064,"fall"
1992-11-24,5.8056,"fall"
1992-11-25,5.74896,"fall"
1992-11-26,5.77728,"fall"
1992-11-27,5.77728,"fall"
1992-11-28,5.74896,"fall"
1992-11-29,5.77728,"fall"
1992-11-30,5.72064,"fall"
1992-12-01,5.60736,"winter"
1992-12-02,5.69232,"winter"
1992-12-03,5.40912,"winter"
1992-12-04,6.45696,"winter"
1992-12-05,8.60928,"winter"
1992-12-06,8.32608,"winter"
1992-12-07,7.19328,"winter"
1992-12-08,7.13664,"winter"
1992-12-09,7.13664,"winter"
1992-12-10,6.88176,"winter"
1992-12-11,6.71184,"winter"
1992-12-12,6.6552,"winter"
1992-12-13,6.68352,"winter"
1992-12-14,6.71184,"winter"
1992-12-15,6.45696,"winter"
1992-12-16,6.40032,"winter"
1992-12-17,6.31536,"winter"
1992-12-18,6.372,"winter"
1992-12-19,6.372,"winter"
1992-12-20,6.28704,"winter"
1992-12-21,6.17376,"winter"
1992-12-22,6.00384,"winter"
1992-12-23,5.9472,"winter"
1992-12-24,5.86224,"winter"
1992-12-25,5.86224,"winter"
1992-12-26,5.86224,"winter"
1992-12-27,5.9472,"winter"
1992-12-28,37.3824,"winter"
1992-12-29,185.2128,"winter"
1992-12-30,186.912,"winter"
1992-12-31,93.1728,"winter"
1993-01-01,47.8608,"winter"
1993-01-02,35.1168,"winter"
1993-01-03,33.7008,"winter"
1993-01-04,25.28976,"winter"
1993-01-05,18.71952,"winter"
1993-01-06,15.68928,"winter"
1993-01-07,382.32,"winter"
1993-01-08,1795.488,"winter"
1993-01-09,532.416,"winter"
1993-01-10,148.9632,"winter"
1993-01-11,152.3616,"winter"
1993-01-12,122.3424,"winter"
1993-01-13,59.7552,"winter"
1993-01-14,82.9776,"winter"
1993-01-15,155.4768,"winter"
1993-01-16,108.4656,"winter"
1993-01-17,790.128,"winter"
1993-01-18,492.768,"winter"
1993-01-19,444.624,"winter"
1993-01-20,216.3648,"winter"
1993-01-21,133.3872,"winter"
1993-01-22,100.536,"winter"
1993-01-23,95.7216,"winter"
1993-01-24,63.4368,"winter"
1993-01-25,41.9136,"winter"
1993-01-26,32.8512,"winter"
1993-01-27,28.06512,"winter"
1993-01-28,25.65792,"winter"
1993-01-29,23.67552,"winter"
1993-01-30,23.2224,"winter"
1993-01-31,53.2416,"winter"
1993-02-01,60.888,"winter"
1993-02-02,45.0288,"winter"
1993-02-03,32.2848,"winter"
1993-02-04,27.95184,"winter"
1993-02-05,24.10032,"winter"
1993-02-06,20.9568,"winter"
1993-02-07,18.6912,"winter"
1993-02-08,20.56032,"winter"
1993-02-09,540.912,"winter"
1993-02-10,419.136,"winter"
1993-02-11,214.9488,"winter"
1993-02-12,125.7408,"winter"
1993-02-13,85.2432,"winter"
1993-02-14,57.4896,"winter"
1993-02-15,55.5072,"winter"
1993-02-16,46.4448,"winter"
1993-02-17,36.2496,"winter"
1993-02-18,30.8688,"winter"
1993-02-19,143.5824,"winter"
1993-02-20,1727.52,"winter"
1993-02-21,566.4,"winter"
1993-02-22,219.1968,"winter"
1993-02-23,113.28,"winter"
1993-02-24,72.7824,"winter"
1993-02-25,54.9408,"winter"
1993-02-26,45.312,"winter"
1993-02-27,40.4976,"winter"
1993-02-28,38.5152,"winter"
1993-03-01,49.56,"winter"
1993-03-02,57.2064,"winter"
1993-03-03,72.4992,"winter"
1993-03-04,92.04,"winter"
1993-03-05,72.4992,"winter"
1993-03-06,45.312,"winter"
1993-03-07,41.3472,"winter"
1993-03-08,46.728,"winter"
1993-03-09,53.808,"winter"
1993-03-10,56.0736,"winter"
1993-03-11,56.9232,"winter"
1993-03-12,53.5248,"winter"
1993-03-13,41.6304,"winter"
1993-03-14,31.7184,"winter"
1993-03-15,31.152,"winter"
1993-03-16,29.1696,"winter"
1993-03-17,43.6128,"winter"
1993-03-18,44.7456,"winter"
1993-03-19,63.1536,"spring"
1993-03-20,52.6752,"spring"
1993-03-21,36.2496,"spring"
1993-03-22,30.8688,"spring"
1993-03-23,28.32,"spring"
1993-03-24,24.6384,"spring"
1993-03-25,22.9392,"spring"
1993-03-26,21.5232,"spring"
1993-03-27,25.9128,"spring"
1993-03-28,41.064,"spring"
1993-03-29,54.9408,"spring"
1993-03-30,90.9072,"spring"
1993-03-31,93.456,"spring"
1993-04-01,58.9056,"spring"
1993-04-02,39.3648,"spring"
1993-04-03,27.7536,"spring"
1993-04-04,21.01344,"spring"
1993-04-05,16.62384,"spring"
